LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
8697858701,04/08/2021,0681,PPS,VIPER MANAGEMENT SERVICES LLC,5000 Hudson Bend Rd Suite D And E,Austin,TX,78734-1246,12/16/2021,Paid in Full,60,100,28423,28423,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78734-1246,TX-10,5,722410,White,Not Hispanic or Latino,1,28421,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Veteran,,28585.75,11/10/2021
3503207404,05/07/2020,0681,PPP,BAND AID SCHOOL OF MUSIC LLC,9302 SAN JUAN PASS MAILING ADDRESS,AUSTIN,TX,78737,10/20/2021,Paid in Full,24,100,28197,28197,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,R,N,N,Existing or more than 2 years old,AUSTIN,HAYS,TX,78737-0001,TX-25,21,711130,Unanswered,Unknown/NotStated,,28197,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,28581.72,09/23/2021
8257407401,05/18/2020,0681,PPP,BALMORHEA MUSIC LLC,1204 CLOVERLEAF DRIVE,AUSTIN,TX,78723,08/12/2021,Paid in Full,24,100,27470,27470,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,Y,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78723-0001,TX-25,2,711130,Unanswered,Unknown/NotStated,,27470,,,,,,Limited  Liability Company(LLC),12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Non-Veteran,,27778.57,07/06/2021
3775468401,02/05/2021,0681,PPS,ELENA'S BAR AND GRILL LLC,14801 W State Highway 29,Liberty Hill,TX,78642-4294,11/23/2021,Paid in Full,60,100,27144,27144,0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Liberty Hill,WILLIAMSON,TX,78642-4294,TX-31,4,722410,Unanswered,Unknown/NotStated,1,27141,,,,,,Limited  Liability Company(LLC),122043,WebBank,SALT LAKE CITY,UT,Female Owned,Unanswered,,27342.56,11/03/2021
3222048306,01/21/2021,0681,PPS,SLOAN AND PARKER HOLDINGS LLC,2900 N Quinlan Park Rd Ste 150,Austin,TX,78732-6087,07/09/2021,Paid in Full,60,100,26474,26474,0,,70134,Horizon Bank SSB,"600, W. 5th St.",Austin,TX,78701,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78732-6087,TX-10,6,722410,Unanswered,Unknown/NotStated,,26473,,,,,,Limited  Liability Company(LLC),70134,Horizon Bank SSB,Austin,TX,Unanswered,Unanswered,,26579.9,06/15/2021
9240227404,05/19/2020,0681,PPP,"GDDT ENTERPRISES, LLC",5434 BURNET RD,AUSTIN,TX,78756-1602,02/16/2021,Paid in Full,24,100,26400,26400,0,,447613,Frontier Bank of Texas,1213 Hwy 290,ELGIN,TX,78621-2018,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78756-1602,TX-37,6,722410,Unanswered,Unknown/NotStated,,26400,,,,,,Limited  Liability Company(LLC),447613,Frontier Bank of Texas,ELGIN,TX,Unanswered,Unanswered,,26562.74,01/07/2021
8176498400,02/13/2021,0681,PPS,BREWS & BEANS LLC,13205 Onion Creek Dr,Manchaca,TX,78652-6809,08/17/2021,Paid in Full,60,100,25949,25949,0,,68966,Amarillo National Bank,410 S Taylor St,AMARILLO,TX,79101-1555,U,N,N,Existing or more than 2 years old,Manchaca,TRAVIS,TX,78652-6809,TX-21,5,722410,Unanswered,Not Hispanic or Latino,1,25945,,,,,,Limited  Liability Company(LLC),68966,Amarillo National Bank,AMARILLO,TX,Female Owned,Non-Veteran,,26074.42,08/10/2021
1772857410,05/04/2020,0681,PPP,BOUKAROU INTERNATIONAL,1413 WEBBERVILLE ROAD,AUSTIN,TX,78721,06/09/2021,Paid in Full,24,100,25831,25831,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,Y,Y,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78721-0001,TX-35,18,722410,White,Not Hispanic or Latino,,25831,,,,,,Limited  Liability Company(LLC),12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Female Owned,Non-Veteran,,22736.05,04/01/2021
8467867201,04/28/2020,0681,PPP,THE PORCH ON HOPKINS LLC,129 E. Hopkins Street,SAN MARCOS,TX,78666,04/16/2021,Paid in Full,24,100,25600,25600,0,,71316,PlainsCapital Bank,2911 Turtle Creek Blvd. Suite 700,DALLAS,TX,75219,R,Y,N,Existing or more than 2 years old,SAN MARCOS,HAYS,TX,78666-0001,TX-15,13,722410,Unanswered,Unknown/NotStated,,25600,,,,,,Limited Liability Partnership,71316,PlainsCapital Bank,DALLAS,TX,Unanswered,Unanswered,,25833.96,03/25/2021
1646297407,05/04/2020,0681,PPP,BUCK'S BACKYARD LLC,1750 S FM 1626,BUDA,TX,78610,10/20/2021,Paid in Full,24,100,25543,25543,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,R,N,N,Existing or more than 2 years old,BUDA,HAYS,TX,78610-0001,TX-21,17,722410,Unanswered,Unknown/NotStated,,25543,,,,,,Limited  Liability Company(LLC),12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,25881.01,09/15/2021
1510887103,04/10/2020,0681,PPP,503 E 6TH STEET LLC,503   6TH ST,AUSTIN,TX,78701-3732,04/06/2021,Paid in Full,24,100,25000,25000,0,,70134,Horizon Bank SSB,"600, W. 5th St.",Austin,TX,78701,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78701-3732,TX-37,20,722410,Unanswered,Not Hispanic or Latino,,25000,,,,,,Limited  Liability Company(LLC),70134,Horizon Bank SSB,Austin,TX,Male Owned,Non-Veteran,,25238.19,03/22/2021
1991247208,04/15/2020,0681,PPP,"GREG WILLIAMS ENTERTAINMENT, LLC",1304 Oxford Ave,Austin,TX,78704-2826,07/20/2021,Paid in Full,24,100,25000,25000,0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78704-2826,TX-21,1,711130,Unanswered,Unknown/NotStated,,25000,,,,,,Corporation,71783,Frost Bank,SAN ANTONIO,TX,Unanswered,Unanswered,,25290.41,06/22/2021
8139408603,03/24/2021,0681,PPP,KIMBERLY HOLIDAY,535 Broken Feather Trl,Pflugerville,TX,78660-3842,03/12/2022,Paid in Full,60,100,25000,25000,0,,317954,"Newtek Small Business Finance, Inc.",1981 Marcus Avenue,LAKE SUCCESS,NY,11042,U,N,N,Existing or more than 2 years old,Pflugerville,TRAVIS,TX,78660-3842,TX-17,1,711130,Black or African American,Not Hispanic or Latino,1,24996,,,,,,Sole Proprietorship,317954,"Newtek Small Business Finance, Inc.",LAKE SUCCESS,NY,Female Owned,Non-Veteran,,25203.47,02/03/2022
8466028310,01/29/2021,0681,PPS,GREG WILLIAMS ENTERTAINMENT LLC,1304 Oxford Ave,Austin,TX,78704-2826,07/21/2021,Paid in Full,60,100,25000,25000,0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78704-2826,TX-21,1,711130,Unanswered,Unknown/NotStated,1,24997,,,,,,Corporation,71783,Frost Bank,SAN ANTONIO,TX,Unanswered,Unanswered,,25100,06/29/2021
3007347205,04/16/2020,0681,PPP,MDJD ENTERTAINMENT LLC,713 Bryce Canyon Drive,Pflugerville,TX,78660,05/13/2021,Paid in Full,24,100,24978,24978,0,,106137,Amplify CU,"3600 W Parmer Ln, Ste 200",Austin,TX,78727,U,N,N,Existing or more than 2 years old,Pflugerville,TRAVIS,TX,78660-0001,TX-17,10,722410,Unanswered,Hispanic or Latino,,24978,,,,,,Limited  Liability Company(LLC),106137,Amplify CU,Austin,TX,Male Owned,Non-Veteran,,25209.3,04/01/2021
8345727305,05/01/2020,0681,PPP,MINH QUOC LIEN,9706 Parkfield Dr,Austin,TX,78758,06/19/2021,Paid in Full,24,100,24750,24750,0,,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78758-0001,TX-37,4,722410,Unanswered,Unknown/NotStated,,24750,,,,,,Sole Proprietorship,122043,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,25005.75,05/12/2021
1074187206,04/15/2020,0681,PPP,LE BRIT INCORPORATED,417 EAST 6TH STREET,AUSTIN,TX,78701-3739,04/08/2021,Paid in Full,24,100,24600,24600,0,,69819,Prosperity Bank,1301 N Mechanic,El Campo,TX,77437,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78701-3739,TX-37,8,722410,White,Not Hispanic or Latino,,24600,,,,,,Subchapter S Corporation,69819,Prosperity Bank,El Campo,TX,Male Owned,Non-Veteran,,24810.28,03/03/2021
1581257709,05/01/2020,0681,PPP,AUSTIN KICKBOXING LLC DBA AUSTIN KICKBOXING ACADEMY,200 Natali St,AUSTIN,TX,78748,05/20/2021,Paid in Full,24,100,24445,24445,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78748-0001,TX-21,40,711310,Unanswered,Unknown/NotStated,,15265,,9180,,,,Limited  Liability Company(LLC),194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,24681.9,04/23/2021
2955227308,04/29/2020,0681,PPP,"WE HAVE SPIRITS, INC.",11940 MANCHACA RD STE 114,AUSTIN,TX,78748-2722,07/21/2021,Paid in Full,24,100,24200,24200,0,,68921,The First State Bank,402 9th St,ABERNATHY,TX,79311-3419,U,N,N,Unanswered,AUSTIN,TRAVIS,TX,78748-2722,TX-21,9,722410,Unanswered,Unknown/NotStated,,24200,,,,,,Subchapter S Corporation,68921,The First State Bank,ABERNATHY,TX,Unanswered,Unanswered,,24482.33,06/24/2021
7312298509,03/05/2021,0681,PPS,PAPA JACK'S LLC,108 W Center St,Kyle,TX,78640-9450,09/18/2021,Paid in Full,60,100,23975,23975,0,,110490,Falcon International Bank,7718 McPherson Rd,LAREDO,TX,78045-2805,R,N,N,Existing or more than 2 years old,Kyle,HAYS,TX,78640-9450,TX-35,8,722410,Unanswered,Unknown/NotStated,1,23974,,,,,,Limited  Liability Company(LLC),110490,Falcon International Bank,LAREDO,TX,Male Owned,Non-Veteran,,24072.23,08/11/2021
1157168409,02/01/2021,0681,PPP,DRB MUSIC LLC,13612 Cibolo Trce,Austin,TX,78717-5395,04/20/2022,Paid in Full,60,100,23950,23950,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Austin,WILLIAMSON,TX,78717-5395,TX-31,2,711130,Unanswered,Unknown/NotStated,,23950,,,,,,Limited  Liability Company(LLC),48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Male Owned,Non-Veteran,,24214.05,03/15/2022
4476617102,04/13/2020,0681,PPP,"LAKEWAY CB , LLC","1310 RR 620 SOUTH, UNIT A-12",AUSTIN,TX,78734,01/25/2021,Paid in Full,24,100,23590,23590,0,,69881,The First National Bank in Falfurrias,200 S St. Mary St,FALFURRIAS,TX,78355-4355,U,N,N,New Business or 2 years or less,AUSTIN,TRAVIS,TX,78734-0001,TX-10,4,722410,Unanswered,Unknown/NotStated,,23590,,,,,,Limited  Liability Company(LLC),69881,The First National Bank in Falfurrias,FALFURRIAS,TX,Male Owned,Unanswered,,23759.83,02/09/2021
1247767300,04/28/2020,0681,PPP,"WESTBAR, INC",300 W. Walter Ave,PFLUGERVILLE,TX,78660,01/08/2021,Paid in Full,24,100,23500,23500,0,,70023,First Texas Bank,900 S Austin Ave,GEORGETOWN,TX,78626-5822,U,N,N,Unanswered,PFLUGERVILLE,TRAVIS,TX,78660-0001,TX-17,11,722410,White,Not Hispanic or Latino,1075,17625,,3500,,600,700,Corporation,70023,First Texas Bank,GEORGETOWN,TX,Male Owned,Non-Veteran,,23639.07,12/10/2020
2872438607,03/15/2021,0681,PPS,309 HEAVENS LLC,407 E 6th St Ste B,Austin,TX,78701-3739,08/13/2022,Paid in Full,60,100,23212,23212,0,,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78701-3739,TX-37,15,722410,White,Not Hispanic or Latino,1,23207,,,,,,Corporation,529471,Itria Ventures LLC,New York,NY,Female Owned,Non-Veteran,,23506.02,07/06/2022
9996657709,05/01/2020,0681,PPP,"DOLCETTO, L.L.C.",322 Cheatham St,San Marcos,TX,78666-6912,05/01/2021,Paid in Full,24,100,23100,23100,0,,317954,"Newtek Small Business Finance, Inc.",1981 Marcus Avenue,LAKE SUCCESS,NY,11042,U,Y,Y,Existing or more than 2 years old,San Marcos,HAYS,TX,78666-6912,TX-15,9,722410,Unanswered,Unknown/NotStated,,23100,,,,,,Limited  Liability Company(LLC),317954,"Newtek Small Business Finance, Inc.",LAKE SUCCESS,NY,Unanswered,Unanswered,,23289.29,03/15/2021
9132298707,04/08/2021,0681,PPP,BRENT WILLIAMS,19200 Gildas Cv,Pflugerville,TX,78660-4169,08/13/2022,Paid in Full,60,100,22952,22952,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Pflugerville,TRAVIS,TX,78660-4169,TX-17,1,711130,Black or African American,Not Hispanic or Latino,,22952,,,,,,Sole Proprietorship,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Male Owned,Veteran,,23245.03,07/20/2022
2670898803,04/13/2021,0681,PPS,LAS MANITAS INC.,227 Congress Ave,Austin,TX,78701-4021,02/11/2022,Paid in Full,60,100,22744,22744,0,,106661,University FCU,"8303 N Mopac Expwy, Ste A-105",AUSTIN,TX,78759,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78701-4021,TX-37,3,722410,Unanswered,Unknown/NotStated,1,22741,,,,,,Subchapter S Corporation,106661,University FCU,AUSTIN,TX,Unanswered,Unanswered,,22914.58,01/11/2022
5113767303,04/30/2020,0681,PPP,"GRAHAM REYNOLDS MUSIC, LLC",3010 E  14TH 1/2 ST,AUSTIN,TX,78702-1602,03/23/2021,Paid in Full,24,100,22500,22500,0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,Y,Y,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78702-1602,TX-37,4,711130,Unanswered,Not Hispanic or Latino,,22500,,,,,,Limited  Liability Company(LLC),71783,Frost Bank,SAN ANTONIO,TX,Male Owned,Non-Veteran,,22643.34,02/12/2021
2757917302,04/29/2020,0681,PPP,RED RIVER TAVERN INC,710 RED RIVER STREET,AUSTIN,TX,78701-3311,10/06/2021,Paid in Full,24,100,22300,22300,0,,69819,Prosperity Bank,1301 N Mechanic,El Campo,TX,77437,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78701-3311,TX-37,11,722410,Unanswered,Unknown/NotStated,,22300,,,,,,Corporation,69819,Prosperity Bank,El Campo,TX,Unanswered,Unanswered,,22604.26,09/15/2021
5101667202,04/27/2020,0681,PPP,QUEEN BEE RESTOS,704 West Saint Johns Ave,AUSTIN,TX,78752,07/07/2021,Paid in Full,24,100,22200,22200,0,,72188,American Bank of Commerce,530 E Hwy 62/82,WOLFFORTH,TX,79382-9382,U,Y,Y,Unanswered,AUSTIN,TRAVIS,TX,78752-0001,TX-37,7,722410,Unanswered,Unknown/NotStated,,16650,,5550,,,,Limited  Liability Company(LLC),72188,American Bank of Commerce,WOLFFORTH,TX,Unanswered,Unanswered,,22445.72,06/08/2021
9344258305,01/30/2021,0681,PPS,BART CROW,702 Clifford Dr,Austin,TX,78745-3330,05/19/2022,Paid in Full,60,100,22182,22182,0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78745-3330,TX-37,1,711130,Unanswered,Unknown/NotStated,,22182,,,,,,Limited  Liability Company(LLC),48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Unanswered,Unanswered,,22444.67,04/14/2022
4904457001,04/04/2020,0681,PPP,"BILLY RIGGS ENTERPRISES, LLC",222 GREENRIDGE LN,DRIPPING SPRINGS,TX,78620-9241,02/16/2021,Paid in Full,24,100,21800,21800,0,,71727,Broadway National Bank,1177 NE Loop 410,SAN ANTONIO,TX,78209-1517,R,N,N,New Business or 2 years or less,DRIPPING SPRINGS,HAYS,TX,78620-9241,TX-25,2,711130,Unanswered,Not Hispanic or Latino,,17800,,,,4000,,Limited  Liability Company(LLC),71727,Broadway National Bank,SAN ANTONIO,TX,Male Owned,Non-Veteran,,21959.26,12/31/2020
1366198610,03/13/2021,0681,PPS,TOMAR AND THE FCS,8601 High Valley Rd,Austin,TX,78737-1456,04/13/2021,Paid in Full,60,100,21267,21267,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78737-1456,TX-25,5,711130,Unanswered,Unknown/NotStated,,21267,,,,,,Partnership,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,21468.6,02/25/2022
6262898508,03/03/2021,0681,PPS,THE RULING CLASS LLC,6507 Burnet Rd,Austin,TX,78757-2839,09/29/2021,Paid in Full,60,100,21000,21000,0,,71783,Frost Bank,111 W Houston St,SAN ANTONIO,TX,78205-1414,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78757-2839,TX-37,5,722410,Unanswered,Unknown/NotStated,1,20994,,,,,,Limited  Liability Company(LLC),71783,Frost Bank,SAN ANTONIO,TX,Male Owned,Non-Veteran,,21092.63,08/13/2021
1522148805,04/10/2021,0681,PPS,OVATION PRODUCTIONS LLC,4208 Trinity Woods St,Leander,TX,78641-1616,10/16/2021,Paid in Full,60,100,20833,20833,0,,106661,University FCU,"8303 N Mopac Expwy, Ste A-105",AUSTIN,TX,78759,U,N,N,Existing or more than 2 years old,Leander,WILLIAMSON,TX,78641-1616,TX-31,1,711130,Unanswered,Unknown/NotStated,,20833,,,,,,Limited  Liability Company(LLC),106661,University FCU,AUSTIN,TX,Unanswered,Unanswered,,20929.06,09/28/2021
1710768702,03/27/2021,0681,PPS,ALEXIS MASTON,3001 Scofield Ridge Pkwy,Austin,TX,78727-6398,09/16/2021,Paid in Full,60,100,20833,20833,0,,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78727-6398,TX-37,1,711310,Unanswered,Unknown/NotStated,,20833,,,,,,Self-Employed Individuals,524612,Fountainhead SBF LLC,LAKE MARY,FL,Female Owned,Non-Veteran,,20906.49,08/11/2021
2792038703,03/30/2021,0681,PPP,ANASTASIA OZAIN-PORTERIE,11011 Domain Dr,Austin,TX,78758-7764,09/17/2021,Paid in Full,60,100,20833,20833,0,,524612,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78758-7764,TX-37,1,722410,Unanswered,Unknown/NotStated,,20833,,,,,,Independent Contractors,524612,Fountainhead SBF LLC,LAKE MARY,FL,Unanswered,Unanswered,,20908.81,08/19/2021
4850058304,01/23/2021,0681,PPS,BRENT WILLIAMS,19200 Gildas Cv,Pflugerville,TX,78660-4169,03/19/2022,Paid in Full,60,100,20833,20833,0,,121536,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Pflugerville,TRAVIS,TX,78660-4169,TX-17,1,711130,Black or African American,Not Hispanic or Latino,,20833,,,,,,Self-Employed Individuals,529113,"Kabbage, Inc.",Atlanta,GA,Male Owned,Veteran,,20965.42,09/24/2021
6196198609,03/20/2021,0681,PPS,RYAN LEPPER,4317 Cortesia Way,Leander,TX,78641-3954,10/19/2021,Paid in Full,60,100,20833,20833,0,,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,N,Existing or more than 2 years old,Leander,TRAVIS,TX,78641-3954,TX-31,1,711310,Unanswered,Unknown/NotStated,,20831,,,,,,Sole Proprietorship,122043,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,20934.27,09/15/2021
6479508900,05/02/2021,0681,PPP,WHITNEY ROSE,505 Meadow Lea Dr,Austin,TX,78745-6417,11/06/2021,Paid in Full,60,100,20833,20833,0,,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78745-6417,TX-37,1,711130,Unanswered,Unknown/NotStated,,20833,,,,,,Self-Employed Individuals,529192,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20911.2,10/27/2021
7709478110,07/23/2020,0681,PPP,BRENT WILLIAMS,19200 Gildas Cove,Pflugerville,TX,78660-4169,03/18/2022,Paid in Full,60,100,20833,20833,0,,593324,Fed � Kabbage,925B Peachtree Street NE,Atlanta,GA,30309,U,N,N,Existing or more than 2 years old,Pflugerville,TRAVIS,TX,78660-4169,TX-17,1,711130,Black or African American,Not Hispanic or Latino,,20833,,,,,,Self-Employed Individuals,529113,"Kabbage, Inc.",Atlanta,GA,Male Owned,Veteran,,21040.19,07/22/2021
9300598104,07/28/2020,0681,PPP,CLUB EL TAHUR LLC,214 E Anderson Lane,Austin,TX,78752-1209,09/29/2021,Paid in Full,60,100,112500,20833,0,,111901,"LendingClub Bank, National Association",2701 N Thanksgiving Way,LEHI,UT,84043,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78752-1209,TX-37,2,722410,Unanswered,Unknown/NotStated,,20833,,,,,,Limited  Liability Company(LLC),111901,"LendingClub Bank, National Association",LEHI,UT,Unanswered,Unanswered,,21045.38,08/02/2021
9534928110,07/28/2020,0681,PPP,STONE TRUTH MUSIC LLC,2516 ENFIELD RD 103,AUSTIN,TX,78703,10/20/2021,Paid in Full,60,100,20833,20833,0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,AUSTIN,TRAVIS,TX,78703-0001,TX-37,8,711130,Unanswered,Unknown/NotStated,,20833,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,21068.73,09/16/2021
7856117808,06/04/2020,0681,PPP,STUBTYCOON,2306 Chi Chi's Cove,Round Rock,TX,78664,04/21/2021,Paid in Full,24,100,20832.5,20832.5,0,,113190,American Express National Bank,115 West Towne Ridge Parkway,Sandy,UT,84070,U,N,N,Existing or more than 2 years old,Round Rock,WILLIAMSON,TX,78664-0001,TX-31,1,711130,Unanswered,Unknown/NotStated,1833.25,10999.5,1833.25,1833.25,0,1833.25,2500,Limited  Liability Company(LLC),113190,American Express National Bank,Sandy,UT,Unanswered,Unanswered,,21003.73,04/06/2021
9215008304,01/30/2021,0681,PPS,CHRISTOPHER CROSS,3101 Yellowpine Ter,Austin,TX,78757-1628,08/05/2021,Paid in Full,60,100,20832.5,20832.5,0,,70553,First National Bank Texas,901 E Central Texas Expy,Killeen,TX,76541,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78757-1628,TX-37,1,711130,Unanswered,Unknown/NotStated,,20832.5,,,,,,Limited  Liability Company(LLC),70553,First National Bank Texas,Killeen,TX,Unanswered,Unanswered,,20922.11,07/07/2021
3336128304,01/22/2021,0681,PPS,COURTNEY OKOLO LLC,3212 Crosscreek Dr Apt 103,Austin,TX,78757-7576,02/17/2022,Paid in Full,60,100,20832,20832,0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Austin,TRAVIS,TX,78757-7576,TX-37,1,711310,Unanswered,Unknown/NotStated,,20830,,,,,,Limited  Liability Company(LLC),9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,21034.61,01/13/2022
4537748706,04/01/2021,0681,PPS,STUBTYCOON,2306 Chi Chi Cv,Round Rock,TX,78664-3923,08/21/2021,Paid in Full,60,100,20832,20832,0,,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,Round Rock,WILLIAMSON,TX,78664-3923,TX-31,1,711310,Unanswered,Unknown/NotStated,,20830,,,,,,Limited  Liability Company(LLC),499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Unanswered,Unanswered,,20892.5,07/21/2021
5469417402,05/12/2020,0681,PPP,"ROCK HAPPY LIVING, LLC",903 W 10TH ST,GEORGETOWN,TX,78626-5415,04/09/2021,Paid in Full,24,100,41648,20832,0,,71468,"SouthStar Bank, S.S.B.",100 S Main St,MOULTON,TX,77975-4598,U,Y,Y,Unanswered,GEORGETOWN,WILLIAMSON,TX,78626-5415,TX-31,1,711310,Unanswered,Unknown/NotStated,,20832,,,,,,Limited  Liability Company(LLC),71468,"SouthStar Bank, S.S.B.",MOULTON,TX,Unanswered,Unanswered,,20997.51,03/05/2021
7724009005,05/26/2021,0681,PPP,DAVID BLACK,5329 King Henry Dr,Austin,TX,78724-5321,03/22/2022,Paid in Full,60,100,20832,20832,0,,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,Y,Y,Existing or more than 2 years old,Austin,TRAVIS,TX,78724-5321,TX-35,1,711130,Black or African American,Not Hispanic or Latino,1,20829,,,,,,Sole Proprietorship,188361,"Prestamos CDFI, LLC",Phoenix,AZ,Male Owned,Non-Veteran,,20899.13,10/04/2021
