key,value,formatted,unit,source,note,module,macroname
pums_reg_n,554672,"554,672",unweighted person records,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,Regression sample: employed Texans 18-64 with positive personal earnings.,pums,NPumsRegN
pums_tx_allwork_hicov,80.29120555516204,80.3%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share with any health insurance (HICOV = 1). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkHicov
pums_tx_allwork_hicov_moe,.17496432607278,+/- 0.2 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with any health insurance (HICOV = 1). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkHicovMoe
pums_tx_allwork_lt10k,8.14733118947883,8.1%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtOneZerok
pums_tx_allwork_lt10k_moe,.08768806557229,+/- 0.1 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtOneZerokMoe
pums_tx_allwork_lt25k,22.76048078655172,22.8%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtTwoFivek
pums_tx_allwork_lt25k_moe,.13574900933466,+/- 0.1 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtTwoFivekMoe
pums_tx_allwork_lt50k,49.95610563452128,50.0%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtFiveZerok
pums_tx_allwork_lt50k_moe,.1567067128046,+/- 0.2 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtFiveZerokMoe
pums_tx_allwork_ltmusiccensus,12.10262726993817,12.1%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtmusiccensus
pums_tx_allwork_ltmusiccensus_moe,.10602692434783,+/- 0.1 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkLtmusiccensusMoe
pums_tx_allwork_meanpernp_emp,70321.78701312342,"$70,300",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpernpEmp
pums_tx_allwork_meanpernp_emp_moe,216.1739583627681,+/- $200,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpernpEmpMoe
pums_tx_allwork_meanpernp_pos,70372.49001684644,"$70,400",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpernpPos
pums_tx_allwork_meanpernp_pos_moe,216.0062665242561,+/- $200,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpernpPosMoe
pums_tx_allwork_meanpincp_emp,73018.89556267795,"$73,000",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpincpEmp
pums_tx_allwork_meanpincp_emp_moe,232.1340096022805,+/- $200,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpincpEmpMoe
pums_tx_allwork_meanpincp_pos,73064.86500203855,"$73,100",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Mean total personal income. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpincpPos
pums_tx_allwork_meanpincp_pos_moe,231.8609527872472,+/- $200,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMeanpincpPosMoe
pums_tx_allwork_medpernp_emp,50046.89426517679,"$50,000",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpernpEmp
pums_tx_allwork_medpernp_emp_moe,206.4429331032564,+/- $200,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median personal earnings from work, zero and negative earners included. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpernpEmpMoe
pums_tx_allwork_medpernp_nominal,43700,"$43,700",nominal dollars of the survey year,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median personal earnings for all employed Texans 18-64, unadjusted. Reconciliation only; the report quotes the 2025-dollar version.",pums,NPumsTxAllworkMedpernpNominal
pums_tx_allwork_medpernp_pos,50046.89426517679,"$50,000",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"HEADLINE earnings figure. Median personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpernpPos
pums_tx_allwork_medpernp_pos_moe,40.41248229053919,+/- $0,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. HEADLINE earnings figure. Median personal earnings from work. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpernpPosMoe
pums_tx_allwork_medpincp_emp,51454.57562093061,"$51,500",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpincpEmp
pums_tx_allwork_medpincp_emp_moe,223.5052431836954,+/- $200,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpincpEmpMoe
pums_tx_allwork_medpincp_nominal,45000,"$45,000",nominal dollars of the survey year,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median total personal income for all employed Texans 18-64, unadjusted. Reconciliation only.",pums,NPumsTxAllworkMedpincpNominal
pums_tx_allwork_medpincp_pos,51468.36285633055,"$51,500",2025 dollars,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpincpPos
pums_tx_allwork_medpincp_pos_moe,125.2078726212178,+/- $100,"2025 dollars, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income on the same base as the headline earnings figure, so the earnings-to-income gap is not a base artefact. Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.",pums,NPumsTxAllworkMedpincpPosMoe
pums_tx_allwork_medwkhp,40,40,usual hours per week,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median usual hours worked per week (WKHP). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkMedwkhp
pums_tx_allwork_medwkwn,52,52,weeks worked in past 12 months,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Median weeks worked in the past 12 months (WKWN). Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkMedwkwn
pums_tx_allwork_n_emp,555102,"555,102",unweighted person records,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkNEmp
pums_tx_allwork_n_pos,554672,"554,672",unweighted person records,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Base POS = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 554672 unweighted records.",pums,NPumsTxAllworkNPos
pums_tx_allwork_nonposearn,.06642815494568,0.1%,percent,01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"Share of employed people reporting zero or negative earnings from work. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkNonposearn
pums_tx_allwork_nonposearn_moe,.00739756316501,+/- 0.0 points,"percentage points, 90 percent margin of error",01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz,"90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of employed people reporting zero or negative earnings from work. Base EMP = All workers, Texas, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 555102 unweighted records.",pums,NPumsTxAllworkNonposearnMoe
