key,value,formatted,unit,source,note,module
"pums_austin_creative_hicov","87.53767607799718","87.5%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with any health insurance (HICOV = 1). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_hicov_moe","2.98772038640273","+/- 3.0 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with any health insurance (HICOV = 1). Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_privcov","85.15716306821676","85.2%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_privcov_moe","2.98384365497513","+/- 3.0 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with private coverage (PRIVCOV = 1). Private and public overlap, so the two shares do not sum to the any-coverage share. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_pubcov","6.95700313711017","7.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_pubcov_moe","2.71161294965149","+/- 2.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share with public coverage (PUBCOV = 1). Private and public overlap. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_lt10k","12.64685981423387","12.6%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_lt10k_moe","2.60736913774042","+/- 2.6 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 10,000 dollars from work in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_lt25k","24.03887556129667","24.0%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_lt25k_moe","3.85901851577655","+/- 3.9 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 25,000 dollars from work in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_lt50k","46.4353816817371","46.4%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_lt50k_moe","4.70366575142338","+/- 4.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning under 50,000 dollars from work in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_ltmusiccensus","15.31647905517623","15.3%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_ltmusiccensus_moe","2.77794238540938","+/- 2.8 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share earning less than the 2013 Austin Music Census 10,000 dollar line restated in 2025 dollars. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_nonposearn",".73199237251645","0.7%","percent","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Share of employed people reporting zero or negative earnings from work. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_nonposearn_moe",".73976336283859","+/- 0.7 points","percentage points, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Share of employed people reporting zero or negative earnings from work. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records.","pums"
"pums_austin_creative_wtd_pos","16138","16,138","people","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Weighted denominator for every POS-base figure in this cell. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records.","pums"
"pums_austin_creative_meanpernp_pos","68212.35358311354","$68,200","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_meanpernp_pos_moe","5739.820938893749","+/- $5,700","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_meanpincp_pos","72899.86934269109","$72,900","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Mean total personal income. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_meanpincp_pos_moe","6228.507317632773","+/- $6,200","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Mean total personal income. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_medpincp_emp","53919.23727806058","$53,900","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_medpincp_emp_moe","5115.786823683991","+/- $5,100","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median total personal income. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_medpernp_emp","52132.18152622582","$52,100","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","Median personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_medpernp_emp_moe","4823.345122239923","+/- $4,800","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. Median personal earnings from work, zero and negative earners included. Base EMP = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5), ACS 2020-2024 5-year PUMS, PWGTP-weighted; 667 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_medpernp_pos","52132.18152622582","$52,100","2025 dollars","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","HEADLINE earnings figure. Median personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
"pums_austin_creative_medpernp_pos_moe","5594.938896372535","+/- $5,600","2025 dollars, 90 percent margin of error","01_evidence/02_pums_nes_microdata/pums_baseline_TX_workers18to64_2020_2024_5yr.csv + pums_person_repweights_TX_2020_2024_5yr.csv.gz","90 percent MOE = 1.645 x SDR standard error from the 80 PUMS replicate weights. HEADLINE earnings figure. Median personal earnings from work. Base POS = Nine creative occupations pooled (OCCP 2634, 2700, 2710, 2740, 2751, 2752, 2850, 2905, 2910), Austin-Round Rock-San Marcos metro, ages 18-64, employed (ESR 1/2/4/5) with positive earnings, ACS 2020-2024 5-year PUMS, PWGTP-weighted; 663 unweighted records. Dollars adjusted with ADJINC to 2024 then by the CPI-U 2024 factor to 2025 dollars.","pums"
